Professor_ID,Professor_Name,University,Department,Quality,Difficulty,Class_Name,Comment,Thumbs_Up,Thumbs_Down,Review_Date
430812,Mark Blackmore,Valdosta State University,Biology department,3,2,BIOL1101,"Dr. Blackmore's freshman seminar is very easy and I would take him again. He takes it a little seriously, but the class is still pretty easy. I would recommend him.",0,0,"Dec 12th, 2010"
430812,Mark Blackmore,Valdosta State University,Biology department,4.5,1,BIO1100,He is so nice. He is the nicest proffesor I have had. He really cares about you. Take his class if you get a chance. He is the best. :),0,0,"Nov 1st, 2009"
430812,Mark Blackmore,Valdosta State University,Biology department,2.5,4,BIOL2270,Gives hard test.,2,0,"Jan 4th, 2007"
430812,Mark Blackmore,Valdosta State University,Biology department,5,4,ZOOLOGY,I had him for zoology and he was definitely an excellent teacher. His class is difficult but you learn a lot and he makes it enjoyable. He really puts passion into teaching and truly cares about you as a person. He is one of the kindest teachers I have met at VSU. I would definitely take him again even though I made a C,0,0,"Mar 20th, 2006"
430812,Mark Blackmore,Valdosta State University,Biology department,2.5,5,BIOLOGY,I hated this class. I thought he was bored and rude. Don't take him unless you wanna spend all your time studying.,1,0,"Oct 20th, 2005"
430812,Mark Blackmore,Valdosta State University,Biology department,4.5,2,ENTOMOLOGY,TAKE HIM IF YOU CAN!!! He's the best!,0,0,"Oct 14th, 2005"
430812,Mark Blackmore,Valdosta State University,Biology department,4.5,3,SRSEMINAR,Got to say that I have enjoyed Dr. Blackmore..Taking him now for Sr. Seminar and had him my first semester here in Zoology...,0,0,"Oct 5th, 2005"
430812,Mark Blackmore,Valdosta State University,Biology department,5,2,BIOL1030,No Comments,0,1,"Sep 24th, 2005"
430812,Mark Blackmore,Valdosta State University,Biology department,3.5,3,BIOLOGY,No Comments,0,1,"Sep 23rd, 2005"
430812,Mark Blackmore,Valdosta State University,Biology department,5,4,ZOOLOGY,He is a very kind person. He actually listens to you and cares about you. He has very organized notes and is very detailed. You will need every single bit of your notes for the test so try not to miss days. His labs are interesting and he is very helpful in lab. He answers e-mails and will answer question one on one in his office. I finished out with a 'C' but could have had a 'B' if I had done all the extra credit at the end. Best zoology teacher at VSU though hands down!,0,0,"Sep 22nd, 2005"
430812,Mark Blackmore,Valdosta State University,Biology department,3.5,3,ZOOLOGY,HE'S KIND OF BORING BUT THOROUGH. YOU MUST READ AND USE NOTES TO PASS CLASS. IT WON'T BE EASY BUT HE IS FAIR.,1,1,"Jan 11th, 2005"
430812,Mark Blackmore,Valdosta State University,Biology department,5,3,BIOLOGY,Great teacher...,0,0,"Jul 6th, 2004"
2688006,Emily Rose,Valdosta State University,Biology department,5,2,BIOL3250,"Dr. Rose is the best professor I've ever had. She does a REALLY good job of teaching the content in an interesting way. She's always in her office to answer questions, and she always makes sure you leave with a better understanding! Exams aren't hard if you read the slides beforehand and come to class with questions to ask while she covers it.",0,0,"Apr 14th, 2022"
2688006,Emily Rose,Valdosta State University,Biology department,5,3,BIOL3250,"Dr. Rose is absolutely wonderful! She is super approachable and accessible, she is clearly passionate about what she does, and really makes learning fun. She stuck to the schedule the entire semester, so no surprises and she has different style tests to give everyone a chance to succeed. Would highly highly recommended",0,0,"Apr 10th, 2022"
2688006,Emily Rose,Valdosta State University,Biology department,5,4,BIOL3250,The Best Professor I have ever had! She makes the hard class seem fun and interesting. Her syllabus is designed to prepare you for the real scientific world. The labs are designed in a way to tie the concepts learned in the classroom to the surrounding world. Exams are the application of those learned concepts. BEST CLASS EVER!!!,0,0,"Nov 1st, 2021"
2688006,Emily Rose,Valdosta State University,Biology department,5,4,BIOL3250,"Dr. Rose is very passionate about Ecology which makes it easy to participate and learn from lectures and labs. She takes information we learn in lecture and expects us to fully understand and apply it towards homework, tests, and the final grant proposal. The tests are hard, but your grade can increased significantly by the grant proposal.",0,0,"May 13th, 2021"
2688006,Emily Rose,Valdosta State University,Biology department,5,4,BIOL3250,She truly made me love my major again. She uses applied learning and gives chances to improve. I mostly studied the ppts and added notes to them. Try working with a group when studying so others can catch what you missed in the lecture. I made a C on every test and still made an A in the class because of the grant and labs boosting my grade.,0,0,"May 11th, 2021"
2688006,Emily Rose,Valdosta State University,Biology department,1,1,BIOL3250,"This lady has no concept of consistency. Although she said shes a strict grader, she ends up adding point to your grade overall at the end. She is a very stern lady andwhat she says, she does.",0,0,"May 7th, 2021"
2688006,Emily Rose,Valdosta State University,Biology department,5,4,BIOL3250,She teaches you skills you will need in future courses and as future biologists. She teaches for understanding not memorization. I would look into taking typed notes based off of what she says during lecture. Always ask her questions and talk to her during office hours. Look at your test and ask her how to improve. She's sweet and loves to help.,0,0,"Apr 19th, 2021"
2783449,Danielle Bond,Valdosta State University,English department,5,1,ENGL2112,I am pretty sure she is one of the best professors on campus. She truly cares about her students and she is super understanding. Her work is so easy no matter which class of hers you take. I wish she could teach all my classes. You would have to TRY to pass with anything less than a high B.,0,0,"May 12th, 2023"
2783449,Danielle Bond,Valdosta State University,English department,5,3,ENGL1101,I adore her! A great teacher and a great human being. She made me feel like she cares about me and my success. If you fail her class it is because of you. I did not have her online the site is acting weird. I had her in person for English 1102,0,0,"Dec 16th, 2022"
2783449,Danielle Bond,Valdosta State University,English department,5,3,ENGL1101,"I loved this class. She is a lovely teacher, understands her students and will say hi if she sees you outside of class. Make sure you come to class because attendance is for a grade!",0,0,"Dec 14th, 2022"
2783449,Danielle Bond,Valdosta State University,English department,5,1,ENGL1101,"She is amazing! I had her last year for 1101 and now for 1102. She is the best in her department and really cares about her students. She pushes back deadlines all the time and make the class so so so easy. Honestly, if you fail her class or even get anything lower than an A, it is completely your fault!",0,0,"Nov 3rd, 2022"
2783449,Danielle Bond,Valdosta State University,English department,5,1,ENGL1101,"She is such an amazing instructor for ENGL 2111. The best instructor I ever had at VSU. She is caring, inspirational and give the best feedback so you can do well in her class. The syllabus is very detail but reading is fundamental. If you read and watch videos on the creation stories you will do great. Loved this class and Dr. Bond.",0,0,"Jul 26th, 2022"
2783449,Danielle Bond,Valdosta State University,English department,5,2,AFAM2020,Favorite teacher by far. Grading is simple and clear. In my case I had her class once a week and as long as you show up youll be fine. Even if you dont show up she puts everything you missed online. Best part about being in her class is that she actually advocates her students mental health and allows students to take breaks. Shes funny too3,0,0,"Apr 13th, 2022"
2783449,Danielle Bond,Valdosta State University,English department,5,2,ENGL1101,"She's a great teacher! All you have to do is complete the papers and you'd pass. Her assignments are really easy and she has a clear grading rubric. Ms. Bond really does care about her students and she's a fun teacher. It's very hard not to get along with her. If you do end up falling behind, just talk to her, she'd do anything she can to help.",0,0,"Mar 31st, 2022"
